"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",106,-0.281897209743024,-1.0253212338697,0.44195688225539,0.688347350663104,0.492711787843064,3173,"tags=42%, list=43%, signal=25%","Smc1a/Smc4/Pnn/Pa2g4/Ezh2/Usp1/Rfc2/Birc5/Anp32e/Rad21/Tubb5/Tmpo/Trp53/Ppm1d/Orc2/Pds5b/Tbrg4/Ipo7/Ing3/Gspt1/Syncrip/H2ax/Paics/Srsf1/Dnmt1/Mre11a/Rad50/Cse1l/Luc7l3/Ubr7/Mthfd2/Stag1/Prim2/Nup205/Mcm4/Nup153/Ilf3/Xpo1/Top2a/Stmn1/Mki67/Rpa1/Mcm3/Atad2/Prkdc"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",81,-0.288840501794752,-1.0221923783353,0.450363962443296,0.688347350663104,0.492711787843064,2473,"tags=35%, list=33%, signal=23%","Scarb1/Abca3/Olfm1/Itpk1/Retreg1/Rab31/B4galt1/Rasgrp1/Tmem164/Ptges/Amfr/Klf4/Dynlt3/Nrip1/Elovl5/Dhrs3/Slc39a6/Igf1r/Deptor/Gab2/Cant1/Rps6ka2/Adcy9/Bcl2/Slc7a2/Snx24/Flnb/Igfbp4"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",19,-0.368016003591008,-1.01787778790709,0.464927184466019,0.688347350663104,0.492711787843064,3693,"tags=79%, list=50%, signal=40%","Hdac5/Cul1/Jag1/Numb/Ncstn/Axin1/Ctnnb1/Csnk1e/Trp53/Hdac2/Maml1/Notch1/Adam17/Ppard/Rbpj"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",91,-0.283047377722715,-1.01394754013195,0.468076198450911,0.688347350663104,0.492711787843064,3241,"tags=49%, list=44%, signal=28%","Arfgap1/Atp6v0d1/Cxxc1/Cnot6/Npm1/Sdad1/Atf4/Fus/Exoc2/Eif4g1/Edem1/Spcs3/Exosc10/Calr/Vegfa/Hsp90b1/Eef2/Edc4/Dctn1/Khsrp/Hspa5/Bag3/H2ax/Eif2ak3/Sec31a/Ddx10/Ero1a/Atf3/Cnot4/Nfya/Dnajc3/Hyou1/Atf6/Cebpg/Cnot2/Mthfd2/Ern1/Nabp1/Eif4a2/Paip1/Xpot/Hspa9/Iars/Slc30a5/Herpud1"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",33,-0.325790386435203,-1.00226988985878,0.487858211531822,0.696940302188317,0.49886253209269,2836,"tags=42%, list=38%, signal=26%","Mast2/Psmg1/Ide/Ip6k1/Sirt1/Mllt10/Topbp1/Phkg2/Zc3h14/Nf2/Pias2/Braf/Hspa4l/Prkar2a"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",13,0.299209968271378,0.924475438165397,0.524975984630163,0.729133311986338,0.521905949632326,230,"tags=15%, list=3%, signal=15%","Il2rg/Crybg1"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",130,-0.262007269864899,-0.97099121159056,0.557784829562903,0.753763283193112,0.539535823759281,1058,"tags=21%, list=14%, signal=18%","F5/Lipa/Zeb1/Tnfaip3/Prcp/Ctsb/Plek/Dyrk2/Kynu/Dock4/Fn1/Mmp12/Lgmn/Dgkh/Mmp14/C1qc/Cpq/Dusp6/Src/C1qa/Hspa1a/Timp2/Cp/Cfh/Mmp13/Pdgfb/Serpinb2"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",112,-0.259194526673183,-0.94772641100503,0.600268622791611,0.789827135252119,0.565349949443622,1557,"tags=25%, list=21%, signal=20%","Pdk3/Egln3/Alg1/Homer1/Plod1/Galk2/Qsox1/Got1/Chpf2/Cln6/Gnpda1/Ext2/Cenpa/Hs2st1/Gusb/Stmn1/P4ha1/Zfp292/Irs2/Mxi1/Cxcr4/Phka2/Gfpt1/Ext1/Pygb/Ppfia4/Gclc/Mertk"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",75,-0.257429139483977,-0.901255072754954,0.665320437878627,0.852974920357214,0.610550469308322,3079,"tags=40%, list=42%, signal=24%","Raf1/Ptpn11/Sla/Vav3/Cab39l/Arhgdia/Mapkap1/Mapk1/Calr/Hsp90b1/Dapp1/Cab39/Grb2/Rps6ka1/Map3k7/Gsk3b/Pten/Pdk1/Traf2/Rps6ka3/Pikfyve/Mapk8/Cltc/Rptor/Mknk1/Prkar2a/Cxcr4/Itpr2/Prkcb/Acaca"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",89,0.175016428532436,0.870474970406126,0.778993435448578,0.973741794310722,0.696994126453991,1044,"tags=24%, list=14%, signal=21%","S100a10/Ube2l6/Prdx6/Ugdh/Rdh11/Psme1/Sms/Lgals1/Hmgcs1/Acaa2/Pts/Cbr3/G0s2/Hsd17b10/Ltc4s/Kmt5a/Acadl/Apex1/Mdh2/Ostc/Grhpr"
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",150,0.154039305001409,0.839559176772342,0.930851063829787,0.978767521999431,0.700591489431172,683,"tags=14%, list=9%, signal=13%","Nupr1/Tuba4a/Ppa1/Eno1/Rdh11/Fgl2/Pdap1/Psmc2/Gsr/Psma4/Fkbp2/Ufm1/Psmb5/Hmgcs1/Atp5g1/Nfkbib/Ddit3/Glrx/Psmd12/Ddx39a/G6pdx"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",83,-0.221747854519061,-0.78706693422647,0.842604298356511,0.978767521999431,0.700591489431172,1737,"tags=27%, list=23%, signal=21%","Ptges/Dcxr/Amfr/Klf4/Dnajc1/Aldh3a2/Dynlt3/Jak1/Nrip1/Elovl5/Rabep1/Zfp36/Top2a/Hspa4l/Slc29a1/Sgk1/Idh2/Rps6ka2/Tspan13/Bcl2/Flnb/Igfbp4"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",45,-0.232801738450289,-0.75693475644975,0.838813956080705,0.978767521999431,0.700591489431172,2367,"tags=29%, list=32%, signal=20%","Aldoc/Clu/Fabp5/Atxn2/Antxr2/Atf3/Niban1/Pdk3/Cpeb2/Gusb/Lgmn/Lpl/Cxcl16"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",13,-0.298077611233568,-0.756009568692623,0.80290404040404,0.978767521999431,0.700591489431172,2221,"tags=31%, list=30%, signal=22%","Lmo2/Foxo1/Elp4/Mafb"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS",137,-0.192065048543698,-0.714484623919657,0.944688682138841,0.978767521999431,0.700591489431172,444,"tags=18%, list=6%, signal=17%","Crat/Bckdha/Hadh/Sowahc/Dhrs7b/Tank/Gphn/Nabp1/Dgat1/Aplp2/Rreb1/Map4k3/Bcl6/Pfkfb3/Qdpr/Lpl/Slc27a1/Cat/Abca1/Itsn1/Gbe1/Agpat3/Gpx3/Apoe"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",129,-0.187107397915864,-0.693283000919136,0.954959565973999,0.978767521999431,0.700591489431172,1930,"tags=26%, list=26%, signal=19%","Baiap2/Cd82/Atf3/Plk3/Elp1/H1f2/Notch1/Dcxr/Zfp36l1/Klf4/Abcc5/Irag2/Jun/Ctsd/Gm2a/Irak1/Mxd4/Pdgfa/Sesn1/Fgf13/Rb1/Tm7sf3/Kif13b/Hspa4l/Rab40c/Ldhb/Tcn2/Foxo3/Rxra/Cebpa/Wwp1/Pitpnc1/Cd81"
