"","logFC","logCPM","F","PValue","FDR"
"Trappc14",-0.376472063753621,3.63667137215899,4.43298617361441,0.050457191943955,0.999707407199739
"Synpo2",0.981816843547991,0.842804032567924,4.40149812587241,0.0511940070699785,0.999707407199739
"Smim35",-0.72977163964185,1.92707759831552,4.37970010617697,0.0517113806932659,0.999707407199739
"Ift57",0.485614742004566,4.43106875460605,4.35222583042956,0.0523721348449775,0.999707407199739
"Ydjc",0.509060268219454,2.32994862807063,4.33988210728962,0.0526721832361249,0.999707407199739
"Rps17",0.427001658147607,10.0500870276571,4.33385285476806,0.0528194651210564,0.999707407199739
"Rpl35",0.490069158329594,10.55541453619,4.31748719190397,0.0532216570641843,0.999707407199739
"Abcg2",0.593375457028858,3.00894427513107,4.31551751063006,0.0532703016974535,0.999707407199739
"Ifi44",2.14596904647641,5.21566711437755,4.31382100407217,0.0533122411520479,0.999707407199739
"Mtmr7",0.801815917436813,3.2944824236123,4.30579747090248,0.0535111110424364,0.999707407199739
"Csf1",0.81874916217807,4.12286028509006,4.29424138174127,0.0537990523650451,0.999707407199739
"ENSMUSG00000121445",-0.59656242159129,1.07033633490784,4.28061817634164,0.0541408111155568,0.999707407199739
"Ifi47",1.76388661245816,4.88818049750737,4.27670220231303,0.0542395148868787,0.999707407199739
"Pou2f2",0.608725762460696,5.39370470217706,4.27046920714313,0.0543970511395019,0.999707407199739
"Hpse",0.703619817761505,4.01559239223388,4.26269092461309,0.0545943891734039,0.999707407199739
"Trerf1",0.535524785561388,6.19133098564186,4.25929138507006,0.0546808976230061,0.999707407199739
"Rps6ka2",-1.10644754143975,3.71957880212507,4.2568715540843,0.0547425722529476,0.999707407199739
"Slco3a1",0.8564872534855,7.05004483213845,4.19826924345339,0.0562611298454863,0.999707407199739
"S100a8",2.21998025891891,5.55335884112611,4.17646863620365,0.0568384925128706,0.999707407199739
"Dusp2",-0.992988256541549,6.76835530949409,4.16367656142997,0.0571804791350959,0.999707407199739
"Gm36723",1.12452905370143,3.89368189673138,4.1579891386777,0.0573332956477604,0.999707407199739
"Smim29",0.43310433881044,5.03456094627818,4.14758083620876,0.0576141893026467,0.999707407199739
"Rpl24",0.340026505535718,10.9181194571406,4.14757108823706,0.0576144531243444,0.999707407199739
"ENSMUSG00000121487",0.571175237492236,0.688663517366421,4.14624019384679,0.0576504859908032,0.999707407199739
"Rps26",0.355474089639187,11.1804376030462,4.13949469740692,0.0578335180663193,0.999707407199739
"Cxcl3",1.2012165758545,7.85570361568833,4.13726284491803,0.0578942257370089,0.999707407199739
"Dnajc19",0.328184514991759,6.05821205876553,4.13515767886794,0.0579515553650929,0.999707407199739
"Gm32006",-0.746332947289564,1.48835862539247,4.09294413562784,0.0591152018434695,0.999707407199739
"Mef2c",0.762951520168336,5.91340886579108,4.08947011686283,0.0592121700102137,0.999707407199739
"Ccl4",1.14210587228484,8.04919692357984,4.07691646324503,0.0595641182753794,0.999707407199739
"Hdc",1.77129996950097,4.3792806284275,4.05547764329787,0.0601708106658459,0.999707407199739
"Rps25",0.363938862663956,10.551728362908,4.0397113796367,0.0606215680641411,0.999707407199739
"Taf9b",0.592576771890361,1.4710419677678,4.03700019334925,0.0606994763500427,0.999707407199739
"Fabp5",0.767825975871509,8.51001745393882,4.00192151079582,0.0617180790333154,0.999707407199739
"Ncf2",0.934356281937799,6.8633294557442,4.00137467255724,0.0617341147996281,0.999707407199739
"Eno1b",-0.44578391483433,4.28671552643822,3.99857381539937,0.0618163247044917,0.999707407199739
"Gbp8",0.891641059481913,4.69288197264009,3.9930187245247,0.0619797536251161,0.999707407199739
"F730043M19Rik",0.69710924321829,4.23556382244377,3.98845916898425,0.0621142704246144,0.999707407199739
"Lsm7",0.329851576600856,5.71770956256064,3.98794327195034,0.0621295119164729,0.999707407199739
"4930500G05Rik",0.763538850617133,0.971476402195005,3.98526063180229,0.062208837223836,0.999707407199739
"Slc14a1",0.952461243070838,3.10832499298246,3.97802083273607,0.0624235067489201,0.999707407199739
"Rpl35a",0.355438778422425,11.3988818398434,3.96351516881025,0.0628562215099537,0.999707407199739
"Brox",-0.415348825389433,5.56079859648134,3.96134449486412,0.062921274578951,0.999707407199739
"Gbp9",1.1231208089651,3.27458912563881,3.93962436652208,0.0635765465386937,0.999707407199739
"Prex1",-0.603941361331813,7.33977847346189,3.92500445633995,0.0640220937018176,0.999707407199739
"Sfxn5",0.548066991417917,3.66303457339708,3.91931648418595,0.0641964198880289,0.999707407199739
"Hormad2",0.780288383204857,1.45652328065443,3.90772337630843,0.0645534449546708,0.999707407199739
"Tmem150c",-0.940047019044454,1.53864176209459,3.89727463399707,0.0648772135950106,0.999707407199739
"Niban2",-0.403966559997684,6.79244087236548,3.88754106836757,0.0651805271154415,0.999707407199739
"Htr2b",0.58110680642491,1.15204708092826,3.84827381954845,0.0664210823556202,0.999707407199739
"Vgll4",-0.347044646281636,7.38583776964073,3.8383207278411,0.0667398917394406,0.999707407199739
"Ccl3",1.331146998126,6.57741019655946,3.83248030891305,0.0669277991870401,0.999707407199739
"Syt11",0.503323391590042,3.83593114683473,3.82670851510787,0.0671141060363842,0.999707407199739
"Nuak2",-0.441206703114402,5.08296879819113,3.81500487989944,0.0674937487029332,0.999707407199739
"Cxcl10",1.49355169210801,6.5429028698943,3.80007626883708,0.0679816503013345,0.999707407199739
"Atp8b4",1.39277213268459,6.67900071978043,3.79845736369219,0.0680348071484418,0.999707407199739
"Rps14",0.32401727355898,11.4031329074909,3.79796938636148,0.0680508394389957,0.999707407199739
"Arfgef3",1.31713412346648,1.63356059231429,3.76885093348869,0.0690155569639118,0.999707407199739
"Tra2b",0.267005025612783,7.73134578100284,3.76299815739075,0.0692113887105809,0.999707407199739
"Nab2",-0.445244877100677,4.41129928989631,3.75796354423683,0.0693803650274232,0.999707407199739
"Gm15232",-0.753476715577304,1.73302918268887,3.7553564176224,0.0694680573788973,0.999707407199739
"Cyfip2",-1.36690429410443,6.20030381263908,3.74883375207224,0.0696880197753782,0.999707407199739
"Ptk2b",-0.381820003390576,7.27800080198424,3.74874500054207,0.0696910183357557,0.999707407199739
"AI467606",-0.531399517730775,4.03900420088739,3.74293985821164,0.0698874791108339,0.999707407199739
"Rnf43",-0.803983548062872,3.7434840498622,3.72230885983844,0.0705909465752841,0.999707407199739
"Try5",2.97648171840447,3.0938933031178,3.6978293149853,0.0714923563091443,0.999707407199739
"Prss2",2.99946268847365,3.53284187259551,3.69959479395246,0.0717163942985455,0.999707407199739
"Cdca7l",0.579134961951411,3.22590515828848,3.68399450533655,0.0719194807860272,0.999707407199739
"Mdm1",-0.482305951807038,3.64116549038573,3.6602541529644,0.0727573570170155,0.999707407199739
"Apoe",1.40730529835379,11.4860226369341,3.65580804185889,0.0729155434221579,0.999707407199739
"Arl6",0.507860289110281,2.5159502759845,3.65160565529381,0.0730654289586436,0.999707407199739
"Cep85l",0.515810789184993,6.03206790256275,3.61630451898989,0.0743388642465187,0.999707407199739
"Grap2",-0.836449064498169,8.23896065579142,3.58374892127707,0.0755363769741601,0.999707407199739
"Rassf2",0.8746959484737,4.63949659945009,3.58328688159006,0.0755535345982809,0.999707407199739
"Atp2a3",0.944482466553981,4.50347601537721,3.58176601256368,0.0756100436488661,0.999707407199739
"Zdhhc21",-0.40980672272465,5.7163553695919,3.57997186564386,0.0756767703093903,0.999707407199739
"Ssbp2",0.618518913281191,5.74689772099178,3.57683362575582,0.0757936517227513,0.999707407199739
"Tesc",-0.516569895034429,3.31560156868032,3.56593837962664,0.0762010845269645,0.999707407199739
"Arg2",0.80618679657652,5.33875419512482,3.55986531518262,0.0764293050345719,0.999707407199739
"Zfp518b",0.905344353867273,1.05444164376319,3.54835484911945,0.0768640634083699,0.999707407199739
"Rgcc",0.674889201127302,6.58375857612113,3.54797292517345,0.0768785386298762,0.999707407199739
"Svip",0.738102089611394,2.50562506262705,3.53184142389437,0.0774928681479743,0.999707407199739
"Wls",0.55107921557873,6.5290436357395,3.52705377418461,0.0776763023188171,0.999707407199739
"Mxi1",-0.538237077038205,8.41833816004246,3.51281354066814,0.0782249250000248,0.999707407199739
"H2-M3",0.645029331827377,4.90446136257806,3.50182050408583,0.0786515603331114,0.999707407199739
"Abcb4",0.844057531901177,1.24901143702905,3.49339923430985,0.0789802365907091,0.999707407199739
"Rpl22l1",0.392113526448135,9.2336003306064,3.44884085542891,0.0807464301302917,0.999707407199739
"Slc35d2",0.373386459023807,3.27812782046276,3.44672148804999,0.0808315877095308,0.999707407199739
"Gda",0.706034816570571,7.73147381351291,3.44334175457746,0.0809676063084765,0.999707407199739
"Usp24",-0.387222308570471,5.94086483832817,3.44244066324416,0.0810039165098328,0.999707407199739
"Rpl38",0.328268700643513,11.7883857909358,3.42474493632246,0.0817208776572115,0.999707407199739
"Swap70",-0.438784899021508,5.80934197189294,3.39094392890303,0.0831112295727874,0.999707407199739
"A930005H10Rik",0.377550947438734,3.97372594250657,3.33891561579485,0.0853061790955784,0.999707407199739
"2500002B13Rik",0.695473274647589,3.00250031654784,3.33149971089711,0.085624571730413,0.999707407199739
"Hip1r",-0.486435393310509,5.85332311756753,3.3203151902546,0.0861074200461606,0.999707407199739
"E230001N04Rik",0.691477090171829,1.15972770863122,3.31293234358082,0.0864279059032493,0.999707407199739
"Rps29",0.365764949236852,12.4778478077418,3.31158029173211,0.0864867501808648,0.999707407199739
"Ddhd2",0.390701326505892,5.14041948922456,3.31155285942006,0.0864879445847528,0.999707407199739
"Socs2",-0.485625359373963,5.69673086609816,3.30859523988498,0.0866168336922797,0.999707407199739
"Tgfb1",-0.363185518670346,8.33093570967909,3.30065355780879,0.0869640445514755,0.999707407199739
"Slc16a6",-0.489103789300988,6.14454505375445,3.29224341365851,0.0873335288829478,0.999707407199739
"Anxa6",0.605276857574442,6.19890582913398,3.29147188648949,0.0873675172177759,0.999707407199739
"Gm56797",-1.37334109976015,1.24614624370094,3.26727842322949,0.0884412859301034,0.999707407199739
"Agk",0.43331043893078,4.05681772400161,3.23571492782314,0.0898656816717961,0.999707407199739
"Maz",-0.271644805646808,5.47754848792728,3.23100214157152,0.0900806784997358,0.999707407199739
"Plxdc2",-0.402671673594943,7.19076229700173,3.22117080128234,0.0905311437451006,0.999707407199739
"Frmd4b",0.500681516493605,6.63166341227281,3.20993968797518,0.0910490090629483,0.999707407199739
"Dis3l2",0.407559644750879,5.65378713540863,3.20802001720955,0.0911378750504475,0.999707407199739
"2810429I04Rik",0.753738724200019,1.27999287976436,3.19069041337489,0.0919447636645382,0.999707407199739
"9330159M07Rik",0.580533014564489,2.16423570673016,3.17911341709952,0.092488514444858,0.999707407199739
"Bloc1s3",-0.547214439995175,2.59654318427158,3.17586600999557,0.0926417222816169,0.999707407199739
"Gm20186",0.554033514863411,6.89588371286478,3.16243751824121,0.0932784569998956,0.999707407199739
"Gm12840",0.836298422093555,4.37318778809756,3.1477749479594,0.0939796353352936,0.999707407199739
"Rplp2",0.349898457842744,11.2787437203122,3.14624535962179,0.0940531407298879,0.999707407199739
"Adrm1b",-0.558988056890428,1.04895912794901,3.14495901607096,0.0941150095587433,0.999707407199739
"Ccdc80",1.78013968351916,2.06679576794274,3.13406185876077,0.0946410654046442,0.999707407199739
"Ldlrad3",-0.651558086778218,4.88596023184301,3.11864680807487,0.0953911841320611,0.999707407199739
"Lrrc39",0.817000021679372,1.40623773257188,3.10827113827199,0.0959000487979106,0.999707407199739
"Scn1b",0.67642442491435,2.33787518928317,3.10474820501413,0.0960735591635512,0.999707407199739
"B2m",0.599728830791396,11.0316617570694,3.10149678540049,0.0962340274751992,0.999707407199739
"Wnt5b",0.654221619092329,1.84291312309556,3.1002808563122,0.0962941192489615,0.999707407199739
"Flg",0.54985588406768,3.3927161850687,3.09898807155003,0.0963580580849717,0.999707407199739
"Gm26510",0.678623687215126,3.53288431705822,3.09556395256721,0.096527652395211,0.999707407199739
"Tspan13",-0.524668190441721,7.21684672088792,3.08235011785198,0.097185453436795,0.999707407199739
"Itgal",-0.496157071462313,6.30222348624145,3.07102467950424,0.0977534844833312,0.999707407199739
"Fyn",0.443787548488014,8.02637308662657,3.06745889166377,0.0979331427768367,0.999707407199739
"Clcc1",0.345478975653245,4.87670680340849,3.0647095396757,0.0980719335086656,0.999707407199739
"Gm47071",0.608711356969481,2.10700893908657,3.05997910665259,0.0983112786266637,0.999707407199739
"Garin1a",0.72973450804845,4.39934943834592,3.05633470661442,0.0984961469489842,0.999707407199739
"Pla2g7",0.647388620718219,7.67188703978254,3.07405452309628,0.0987287235779726,0.999707407199739
"Tgds",-0.356000083234751,2.93982774456128,3.04773202188841,0.098934172460519,0.999707407199739
"Zfp783",0.660608979245742,0.777832196012571,3.04377516643749,0.0991364214615517,0.999707407199739
"Trim30a",1.06447826977422,6.31306757303502,3.04333603459531,0.0991588973195069,0.999707407199739
"Zfp52",0.527125920692886,5.05797458550686,3.03661283293485,0.0995037644334029,0.999707407199739
"Gpr137b",-0.545546237548662,5.48117997977879,3.0162533801367,0.100556830678973,0.999707407199739
"Tmsb4x",-0.408592005329878,13.3763707473829,3.01559187576234,0.100591267720826,0.999707407199739
"Eaf2",0.588065776068185,2.24611871530795,2.96098078903932,0.103483259808741,0.999707407199739
"Grm8",-0.54488734254925,2.18958050909056,2.96060826785494,0.103503324291205,0.999707407199739
"Zhx1",-0.40017338996989,3.975387661953,2.95960129170574,0.103557584543717,0.999707407199739
"Soat1",-0.475595997330858,7.377430360865,2.95822701921819,0.103631690984802,0.999707407199739
"As3mt",0.556837582090768,3.51496476408543,2.94273647832361,0.104471388337581,0.999707407199739
"Ranbp1",0.417149332389307,7.73681871143442,2.94238136727664,0.104490732702083,0.999707407199739
"Cfap53",0.878335699152892,1.40185107491968,2.9399913788642,0.104621036299888,0.999707407199739
"Gm33782",0.639176270330054,1.18967854553491,2.92842099365583,0.105254604860479,0.999707407199739
